,0
3538,9.373705128
3539,9.630403
3540,48.14443
3541,2.668217
3542,65.38821
3543,61.96895
3544,7.644184483
3545,48.02057
3546,2.423722078
3547,61.74695
3548,10.31129
3549,14.57312339
3550,14.52416667
3551,13.33383
3552,2.068518
3553,7.194486
3554,58.12363
3555,66.19976
3556,71.9076
3557,49.54115
3558,3.688657724
3559,13.11297
3560,4.899337
3561,5.071456681
3562,2.680333
3563,16.88097916
3564,20.80434
3565,40.94814
3566,15.806584
3567,64.61204
3568,11.38275
3569,59.93377
3570,52.68582
3571,10.17576
3572,65.57643
3573,21.10862922
3574,5.36237356
3575,22.25056
3576,71.96235
3577,69.02836
3578,23.32691904
3579,4.905988692
3580,60.12009
3581,66.67672
3582,24.64873861
3583,6.960522
3584,69.27282
3585,7.238006
3586,37.45999
3587,10.1408
3588,63.6336
3589,67.49275
3590,11.20643
3591,65.28923
3592,14.93552
3593,69.14141
3594,57.71425
3595,3.151239
3596,71.06048
3597,68.82379
3598,67.70405
3599,52.3927
3600,9.651065829
3601,52.55441
3602,66.67317
3603,1.225588884
3604,7.565171
3605,6.135015
3606,13.8206
3607,11.53174
3608,70.51996
3609,6.422331
3610,51.4203
3611,10.85354
3612,3.636783
3613,8.000279417
3614,67.06371
3615,11.17999
3616,19.95277818
3617,16.75283806
3618,14.10183
3619,71.7083
3620,71.55342
3621,65.19187
3622,8.24734
3623,9.566169913
3624,67.93291
3625,1.763317472
3626,59.60865
3627,55.83128
3628,58.17786
3629,5.664193
3630,52.53836
3631,11.58276897
3632,70.55657
3633,16.23853
3634,64.94053
3635,16.01233793
3636,43.28044
3637,1.796607335
3638,20.87424
3639,6.343374736
3640,7.809364
3641,17.16447
3642,70.54775
3643,42.74753
3644,61.69408
3645,1.293553
3646,42.01957
3647,59.48902
3648,14.80349
3649,50.77278
3650,67.96008
3651,14.14568
3652,52.26662
3653,48.82939
3654,66.19707
3655,6.165028
3656,1.200106
3657,42.6954
3658,11.58317216
3659,53.15277
3660,61.35337
3661,6.267383901
3662,68.34963
3663,59.97525
3664,62.58109
3665,4.548296
3666,5.566520625
3667,55.67421
3668,65.38222
3669,68.56426
3670,19.50558
3671,68.69674
3672,19.69566
3673,13.66061487
3674,3.343811019
3675,46.88518
3676,54.28874
3677,63.56516
3678,7.990345
3679,1.712499
3680,7.387825
3681,19.9235245
3682,65.02121
3683,9.716052195
3684,3.422086139
3685,13.03957
3686,1.871917709
3687,1.683285
3688,61.04037
3689,60.37442
3690,51.4346
3691,65.07643
3692,69.8304
3693,67.1217
3694,1.329981
3695,10.94833173
3696,6.681836
3697,1.776605
3698,56.96287
3699,43.50453
3700,62.8196
3701,3.263347
3702,8.324816
3703,65.48947
3704,3.060553536
3705,54.67414
3706,66.82584
3707,66.97309
3708,3.443373
3709,10.03363969
3710,65.01857
3711,16.82081
3712,57.87826
3713,38.64796
3714,8.054118994
3715,71.44791
3716,22.30566
3717,5.402848
3718,9.24589
3719,48.26544
3720,10.29135
3721,5.506063
3722,65.86739
3723,13.88004531
3724,60.83121
3725,5.156329151
3726,20.13119126
3727,6.531735637
3728,61.60969
3729,13.81356
3730,52.95508
3731,16.3364928
3732,11.90088632
3733,9.914638
3734,54.88836
3735,55.63139
3736,53.13301
3737,63.97947
3738,62.42366
3739,5.66162
3740,69.91714
3741,48.59906
3742,1.40024
3743,61.70332
3744,67.19559
3745,62.06064
3746,8.932053699
3747,13.14021
3748,71.58237
3749,60.03004
3750,60.1778
3751,68.63397
3752,23.86996
3753,47.17599
3754,57.58191
3755,61.80927
3756,2.945436
3757,2.463011656
3758,57.3854
3759,68.62845
3760,69.84899
3761,19.13168856
3762,20.45201
3763,70.26711
3764,11.55805828
3765,3.61323465
3766,9.605264775
3767,70.13699
3768,64.08645
3769,4.753084
3770,9.339307484
3771,5.095356
3772,57.89422
3773,61.10676
3774,5.43464555
3775,3.831221517
3776,42.04904
3777,56.39145
3778,52.38257
3779,57.70698
3780,6.780515
3781,38.71974
3782,58.51588
3783,10.13181
3784,62.27729
3785,14.76922
3786,65.79102
3787,18.36209103
3788,71.28653
3789,48.49789
3790,49.57035
3791,14.63294721
3792,61.00511
3793,40.76616
3794,11.7516
3795,43.18342
3796,57.48285
3797,62.90578
3798,55.63584
3799,6.699323
3800,17.56356483
3801,58.40109
3802,65.39241
3803,9.999416271
3804,52.8369
3805,13.40891729
3806,67.83633
3807,66.2177
3808,67.77122
3809,4.222122394
3810,6.956508263
3811,69.54666
3812,55.88646
3813,71.81157
3814,1.324008
3815,4.527649
3816,5.096104
3817,61.32236
3818,18.91276578
3819,13.82188875
3820,53.63969
3821,4.226363
3822,9.112126
3823,70.37667
3824,11.81544
3825,8.770703
3826,60.34007
3827,1.849221
3828,59.33902
3829,57.50229
3830,71.71958
3831,11.24061076
3832,48.99429
3833,2.820837
3834,13.76430574
3835,61.38844
3836,61.84543
3837,65.85442
3838,7.494128
3839,7.748370205
3840,54.91727
3841,57.41425
3842,10.34327947
3843,5.827112819
3844,65.67292
3845,54.7128
3846,65.43822
3847,65.63056
3848,20.44277
3849,1.481306
3850,70.15014
3851,21.19498
3852,62.65335
3853,13.55138
3854,70.30403
3855,14.54834
3856,63.90696
3857,71.64551
3858,61.73934
3859,60.97847
3860,58.2471
3861,43.55176
3862,52.98326
3863,36.28161
3864,65.31625
3865,68.03515
3866,65.71379
3867,67.13541
3868,64.89527
3869,21.37858
3870,11.34130832
3871,5.395611
3872,17.2501
3873,8.044444101
3874,68.15887
3875,61.00345
3876,9.427146079
3877,55.76858
3878,53.89174
3879,15.73713
3880,6.7464384
3881,69.05044
3882,14.86158
3883,50.52613
3884,66.70866
3885,45.92294
3886,7.94384
3887,57.36372
3888,2.506101194
3889,15.22323989
3890,62.27397
3891,1.915736733
3892,66.91238
3893,40.12358
3894,66.68688
3895,56.7422
3896,9.049865
3897,69.86009
3898,7.831744
3899,42.22682
3900,4.106981469
3901,4.795038
3902,11.5352
3903,68.28597
3904,10.55505829
3905,68.3119
3906,69.99165
3907,5.538303
3908,4.655119
3909,63.01044
3910,4.186523762
3911,63.97683
3912,69.97129
3913,1.005104
3914,66.00869
3915,54.63591
3916,18.61815
3917,59.05725
3918,41.63772
3919,12.13508874
3920,60.81814
3921,1.375013189
3922,54.0833
3923,67.97714
3924,7.637611
3925,7.33513
3926,4.667703398
3927,4.030250374
3928,10.73057042
3929,11.32663
3930,71.023
3931,49.18219
3932,4.189207
3933,14.96135055
3934,70.33871
3935,6.453124
3936,64.33534
3937,16.38978
3938,55.81582
3939,63.45489
3940,9.104003
3941,2.904448825
3942,21.50913
3943,8.840599
3944,1.815836226
3945,14.58066686
3946,4.338536
3947,56.69146
3948,61.70273
3949,52.9247
3950,7.904120653
3951,66.70002
3952,59.53825
3953,13.15232
3954,70.89101
3955,2.871017037
3956,65.60287
3957,4.096547
3958,65.74132
3959,4.733989
3960,65.62722
3961,1.407866545
3962,9.38783
3963,55.40938
3964,62.09112
3965,13.61564
3966,3.149071183
3967,6.811759674
3968,10.14235
3969,23.63005
3970,71.16373
3971,62.68348
3972,7.176700824
3973,7.21126107
3974,68.01745
3975,6.602711
3976,18.95221637
3977,19.48900163
3978,67.68938
3979,4.845811
3980,5.892496
3981,11.84721
3982,3.612294
3983,61.37983
3984,14.44810037
3985,57.72932
3986,42.73326
3987,63.38899
3988,3.924177
3989,57.6618
3990,60.76709
3991,64.33211
3992,1.253929
3993,50.89715
3994,66.53731
3995,62.86571
3996,6.183692
3997,10.27733324
3998,11.32652677
3999,53.77634
4000,69.75643
4001,62.30892
4002,69.71148
4003,55.68371
4004,14.46037646
4005,8.574105728
4006,63.81393
4007,5.2551003
4008,11.56938439
4009,2.80856
4010,4.995373
4011,64.08432
4012,26.16514147
4013,23.68987753
4014,6.503513341
4015,70.60728
4016,62.71718
4017,7.820202
4018,2.843930975
4019,1.884992328
4020,5.786960464
4021,60.67808
4022,11.00718
4023,47.78655
4024,65.61044
4025,70.6626
4026,2.240146
4027,52.66362
4028,15.10612
4029,46.94667
4030,70.99222
4031,54.66546
4032,70.18048
4033,66.44552
4034,67.5801
4035,3.081551
4036,60.78096
4037,9.07068647
4038,2.543632
4039,4.908846
4040,4.740006
4041,10.27782059
4042,5.759571228
4043,10.5771
4044,2.581692044
4045,3.59353
4046,67.18365
4047,50.26004
4048,71.80608
4049,2.871446409
4050,7.650642
4051,70.34319
4052,50.30252
4053,7.599617029
4054,70.18932
4055,53.02997
4056,59.49864
4057,7.988116
4058,64.05063
4059,2.93932
4060,1.875298
4061,64.14083
4062,14.77367
4063,69.76674
4064,67.62049
4065,68.36063
4066,10.99952
4067,9.93773
4068,56.56864
4069,63.06098
4070,12.30462572
4071,57.78386
4072,70.62907
4073,2.810825808
4074,8.902965
4075,2.447649309
4076,10.10287
4077,64.27877
4078,54.65479
4079,17.41856593
4080,11.32383
4081,44.99139
4082,16.27138
4083,67.74157
4084,2.984004
4085,36.7649
4086,60.05643
4087,10.13511
4088,57.04429
4089,67.10773
4090,61.04909
4091,58.3401
4092,66.78484
4093,62.03353
4094,62.5567
4095,3.399281
4096,11.76752
4097,70.72564
4098,70.38624
4099,71.24523
4100,59.8408
4101,71.45998
4102,1.740498
4103,59.01526
4104,71.16551
4105,48.20538
4106,55.75053
4107,53.75074
4108,45.92276
4109,3.761516
4110,70.38153
4111,15.97096
4112,2.123318
4113,64.44445
4114,57.90418
4115,69.74808
4116,6.027061
4117,52.20612
4118,17.21579
4119,8.703568707
4120,57.07682
4121,4.439685675
4122,1.556238
4123,65.85662
4124,71.1184
4125,3.288124191
4126,67.94385
4127,3.664542
4128,5.638782
4129,70.14609
4130,63.93709
4131,52.53037
4132,3.657847
4133,3.187512279
4134,5.254442453
4135,56.35945
4136,43.02146
4137,5.72421
4138,3.99954
4139,16.76542
4140,71.3009
4141,59.6238
4142,11.94546
4143,1.989684
4144,54.99066
4145,62.68234
4146,45.45067
4147,43.20929
4148,63.87447
4149,6.162825
4150,50.7426
4151,16.26349
4152,65.25348
4153,5.976743
4154,66.48285
4155,1.534192133
4156,46.05744
4157,71.85743
4158,63.47229
4159,2.12851
4160,9.46447702
4161,21.19755
4162,66.82276
4163,54.8774
4164,4.415788
4165,64.49478
4166,63.58076
4167,64.67729
4168,64.5943
4169,56.17179
4170,3.171487
4171,60.89564
4172,69.00321
4173,9.121337
4174,71.73306
4175,20.5032
4176,11.21152941
4177,3.868738215
4178,14.06379
4179,2.231526082
4180,51.67488
4181,66.81556
4182,15.64596698
4183,13.79595
4184,63.09122
4185,7.535729
4186,14.62117
4187,10.59491
4188,3.590398
4189,3.721772616
4190,65.04247
4191,60.36546
4192,69.9386
4193,49.04173
4194,3.564836875
4195,8.612943
4196,10.03914
4197,65.57158
4198,70.74838
4199,70.53596
4200,64.15566
4201,6.979037
4202,62.19865
4203,71.77654
4204,59.29365
4205,5.599131
4206,56.14325
4207,62.08563
4208,3.002844144
4209,66.11418
4210,71.68601
4211,52.56232
4212,65.12042
4213,71.76842
4214,10.81514
4215,60.98712
4216,8.0239
4217,5.656086
4218,65.90337
4219,4.992706522
4220,68.59815
4221,58.19535
4222,8.802664
4223,9.288851
4224,15.15825465
4225,48.36269
4226,64.05212
4227,10.573
4228,37.52707
4229,60.1541
4230,3.310281145
4231,70.42068
4232,8.547698
4233,71.93473
4234,6.563038653
4235,5.696461819
4236,45.51779
4237,64.50684
4238,60.09421
4239,51.88253
4240,10.77929667
4241,8.209844
4242,7.775144828
4243,5.058557
4244,23.11577242
4245,39.11075
4246,57.25068
4247,48.95286
4248,9.063713
4249,7.607475355
4250,7.603357235
4251,56.92191
4252,2.459304
4253,56.84855
4254,70.67844
4255,59.60867
4256,1.548600048
4257,62.4919
4258,61.00152
4259,70.28188
4260,2.084118551
4261,65.0017
4262,71.09621
4263,4.73307
4264,51.59161
4265,68.82603
4266,4.61174735
4267,59.54349
4268,42.6185
4269,47.20955
4270,1.387575524
4271,70.49798
4272,15.84313
4273,9.525184
4274,37.10779
4275,13.50244
4276,66.57294
4277,17.92733138
4278,65.34077
4279,14.53027663
4280,11.67460124
4281,27.4563
4282,19.73065009
4283,57.92383
4284,14.53315436
4285,1.450971
4286,60.5753
4287,1.37258
4288,11.72200614
4289,49.91708
4290,59.94097
4291,2.443144
4292,13.57977305
4293,44.47907
4294,63.3179
4295,58.47429
4296,8.268405
4297,15.43828
4298,56.56921
4299,7.296904
4300,5.115763
4301,7.59915732
4302,52.88029
4303,36.33047
4304,3.769755
4305,11.5917
4306,71.00882
4307,4.905018
4308,56.41476
4309,43.00021
4310,9.175977
4311,63.73521
4312,68.29079
4313,2.915827364
4314,10.44223446
4315,48.08209
4316,69.31336
4317,43.91274
4318,66.7755
4319,6.905799
4320,64.94288
4321,1.43538042
4322,67.6308
4323,45.16619
4324,53.44438
4325,14.08939653
4326,3.260462654
4327,4.909764597
4328,13.57249
4329,7.047021
4330,10.37052
4331,62.21509
4332,50.60009
4333,13.98469679
4334,51.83423
4335,19.26726194
4336,3.155188
4337,8.346499
4338,55.54569
4339,18.29218438
4340,57.50724
4341,69.59341
4342,69.49722
4343,4.899911
4344,13.46637
4345,54.57985
4346,13.34966275
4347,67.32753
4348,57.69823
4349,50.90725
4350,3.700985
4351,46.60224
4352,29.19298
4353,10.48149
4354,18.2864
4355,6.360959
4356,5.924783
4357,55.36779
4358,68.77621
4359,52.29776
4360,55.69275
4361,12.90094
4362,65.22868
4363,4.870047
4364,34.49234
4365,5.810607
4366,8.839856
4367,6.542299
4368,4.556801333
4369,2.180613468
4370,70.77383
4371,47.40118
4372,50.44094
4373,8.734707597
4374,45.59554
4375,13.0257
4376,46.24636
4377,5.585075
4378,67.12189
4379,9.958831629
4380,59.6738
4381,10.61246
4382,47.77726
4383,64.77844
4384,8.019086021
4385,1.1426
4386,71.24412
4387,48.00544
4388,60.45619
4389,67.05692
4390,58.238
4391,10.06945
4392,47.25523
4393,64.47076
4394,6.864219377
4395,1.112321784
4396,14.16299
4397,19.70995
4398,50.72837
4399,64.9377
4400,2.744401393
4401,70.00545
4402,50.24709
4403,55.83342
4404,58.75091
4405,12.61694943
4406,44.97817
4407,62.67368
4408,14.74297
4409,57.60401
4410,59.25503
4411,13.62126
4412,66.29727
4413,10.96818
4414,68.26818
4415,9.832835
4416,3.679255472
4417,43.2029
4418,68.00653
4419,58.46541
4420,4.768185
4421,8.512387
4422,62.99218
4423,29.38102
4424,9.543016
4425,51.58437
4426,64.49231
4427,20.66493
4428,3.520675631
4429,62.91776
4430,7.931439645
4431,69.54744
4432,64.41881
4433,4.457562
4434,6.554584
4435,2.198687
4436,64.82387
4437,14.74826
4438,7.120096363
4439,57.6786
4440,69.01117
4441,66.23131
4442,66.15315
4443,71.98828
4444,61.50205
4445,70.30482
4446,21.72968
4447,52.60822
4448,6.791156
4449,44.15083
4450,7.458099
4451,59.67012
4452,59.66274
4453,16.72537387
4454,9.312768
4455,54.07581
4456,61.94735
4457,11.88029
4458,11.92723
4459,44.04708
4460,66.85047
4461,5.638280421
4462,66.47928
4463,46.40554
4464,60.25968
4465,8.699764172
4466,48.42652
4467,10.12304
4468,53.5771
4469,54.36032
4470,2.92969581
4471,25.07759
4472,64.5515
4473,46.15653
4474,16.04377
4475,16.92163398
4476,20.86192
4477,69.37716
4478,7.610924
4479,71.34763
4480,9.821119931
4481,4.986528165
4482,44.69494
4483,69.10375
4484,4.762508
4485,60.24089
4486,39.95689
4487,1.877939
4488,6.470869
4489,52.79539
4490,41.11114
4491,70.17136
4492,3.838043219
4493,56.9978
4494,1.051188042
4495,63.6037
4496,69.03225
4497,6.695029374
4498,51.80639
4499,13.72738
4500,22.71649048
4501,62.11937
4502,44.89729
4503,66.03662
4504,10.02376
4505,3.86023041
4506,66.005
4507,6.693474
4508,67.69622
4509,5.738405
4510,20.74516
4511,66.58949
4512,62.38737
4513,66.91612
4514,66.3883
4515,2.888303
4516,15.80736
4517,7.150962
4518,23.77384
4519,46.25154
4520,7.860641328
4521,71.0031
4522,7.154371452
4523,59.20792
4524,8.380626
4525,51.32084
4526,60.72645
4527,53.08332
4528,71.88705
4529,3.950587999
4530,8.096457
4531,2.519975147
4532,71.83088
4533,46.55588
4534,63.9229
4535,70.17477
4536,65.05265
4537,4.544027018
4538,6.224413
4539,4.026439
4540,60.55602
4541,10.19243185
4542,70.60477
4543,6.585140105
4544,54.26701
4545,5.7018635
4546,4.83427
4547,4.313377262
4548,57.98641
4549,9.283599
4550,12.45303
4551,6.68894661
4552,44.75355
4553,67.20609
4554,17.8565
4555,66.80646
4556,11.51671
4557,3.997019354
4558,48.83733
4559,48.70941
4560,3.212400569
4561,68.7729
4562,67.84553
4563,12.28997
4564,47.98288
4565,69.56294
4566,61.343
4567,6.588658
4568,65.42546
4569,3.209982
4570,46.66033
4571,48.98892
4572,7.5636
4573,4.225661
4574,60.29081
4575,58.34548
4576,5.129029
4577,12.00925702
4578,57.23085
4579,39.54414
4580,3.797689495
4581,52.76138
4582,70.69188
4583,58.90417
4584,12.96208301
4585,6.605815722
4586,15.50354683
4587,55.59681
4588,6.465898
4589,5.506476096
4590,11.7391369
4591,22.16579367
4592,9.62756
4593,23.99384
4594,5.427546075
4595,57.37611
4596,71.08539
4597,18.03946
4598,69.02601
4599,8.574964
4600,49.40819
4601,5.136076177
4602,70.50969
4603,15.73628072
4604,58.94313
4605,11.4255
4606,67.09737
4607,4.833414
4608,9.126959742
4609,12.13697
4610,71.97382
4611,68.526
4612,66.60766
4613,63.08784
4614,54.396
4615,44.61375
4616,61.09569
4617,67.69161
4618,66.77433
4619,3.872474
4620,5.261502169
4621,2.473299
4622,60.75202
4623,5.622660986
4624,66.31632
4625,9.688639
4626,12.55315
4627,8.886453729
4628,6.816014
4629,17.31427
4630,59.40499
4631,68.10386
4632,14.86128
4633,68.72852
4634,57.65949
4635,2.579229
4636,50.20686
4637,60.17035
4638,15.91192
4639,15.92219451
4640,4.261408572
4641,58.0434
4642,17.93561
4643,12.67469
4644,44.79567
4645,13.12228
4646,7.208423897
4647,62.51438
4648,65.52
4649,6.485770796
4650,59.94749
4651,5.541384803
4652,64.82482
4653,2.213342
4654,63.59739
4655,2.106961
4656,11.63009
4657,68.06711
4658,15.42700763
4659,2.779431223
4660,18.601
4661,61.11318
4662,56.47233
4663,66.54232
4664,67.85251
4665,10.06019902
4666,61.16472
4667,64.02167
4668,49.99506
4669,68.89551
4670,56.56411
4671,3.924965
4672,54.04993
4673,15.2121
4674,60.40651
4675,10.69505
4676,1.532973151
4677,46.23103
4678,64.20102
4679,43.99275
4680,9.658761
4681,2.5238884
4682,12.05316
4683,70.36179
4684,9.000072
4685,8.886360176
4686,7.646165
4687,67.89973
4688,9.764790968
4689,24.2732
4690,39.72823
4691,44.60467
4692,59.20412
4693,2.395742
4694,11.57257501
4695,71.31658
4696,8.040278
4697,50.71608
4698,66.85534
4699,12.47887
4700,51.41461
4701,45.19194
4702,69.83346
4703,9.894265
4704,2.206152519
4705,59.48026
4706,70.39578
4707,10.00078
4708,1.574932
4709,18.98342
4710,13.05373
4711,2.930277
4712,7.755991
4713,24.37711744
4714,2.108436
4715,15.58596
4716,1.047382039
4717,69.03254
4718,62.96668
4719,63.4041
4720,41.72598
4721,56.24027
4722,11.32483244
4723,52.3021
4724,1.747076331
4725,67.86978
4726,16.99923183
4727,16.85088
4728,67.49463
4729,59.22886
4730,16.7433
4731,50.8968
4732,70.28492
4733,60.58684
4734,3.784962992
4735,11.55831
4736,10.15330548
4737,20.21413
4738,24.02275725
4739,16.48065356
4740,29.70527547
4741,69.53069
4742,8.878536605
4743,37.73653
4744,3.695049
4745,42.82102
4746,64.99919
4747,63.07037
4748,55.70975
4749,16.4299
4750,54.81081
4751,48.28818
4752,56.49332
4753,10.88204
4754,65.08131
4755,67.85943
4756,59.26713
4757,70.65475
4758,4.213099
4759,10.48384
4760,10.45843
4761,9.490754438
4762,10.56737
4763,56.54286
4764,70.33634
4765,65.33504
4766,71.48941
4767,4.244854
4768,66.35321
4769,66.73836
4770,33.19612
4771,44.83431
4772,39.70805
4773,70.14018
4774,1.030630574
4775,70.78918
4776,25.68013
4777,69.74139
4778,43.87969
4779,2.600063739
4780,7.233075
4781,4.370713
4782,50.93618
4783,60.80126
4784,51.92063
4785,48.37971
4786,39.32461
4787,7.495281
4788,5.836790126
4789,67.86743
4790,66.82161
4791,9.648973
4792,1.542556879
4793,59.94889
4794,68.24302
4795,45.03776
4796,58.23726
4797,19.77218
4798,3.478065
4799,21.61867
4800,67.95509
4801,16.77025
4802,8.437873
4803,14.86711
4804,65.46719
4805,68.78168
4806,47.47601
4807,9.664222
4808,3.795086086
4809,67.29466
4810,2.980706
4811,60.32779
4812,2.138612
4813,4.245048
4814,50.63449
4815,58.58794
4816,6.435125
4817,48.30622
4818,62.56329
4819,61.88298
4820,7.675218
4821,1.229945
4822,1.500126
4823,65.11343
4824,61.079
4825,6.264945
4826,12.23362353
4827,63.66597
4828,67.25434
4829,3.303030246
4830,62.27403
4831,48.17117
4832,42.24311
4833,6.73327535
4834,29.68889421
4835,3.845852341
4836,63.43732
4837,7.193929
4838,59.15346
4839,60.49976
4840,11.80191083
4841,14.98386
4842,64.09564
4843,20.7012
4844,8.840888613
4845,68.96601
4846,51.53674
4847,58.99154
4848,65.24071
4849,65.24225
4850,63.67919
4851,17.53363
4852,51.30214
4853,64.58418
4854,22.54598
4855,69.96882
4856,67.14449
4857,51.95009
4858,63.9264
4859,62.25247
4860,3.627104
4861,64.63019
4862,4.55454522
4863,56.09481
4864,68.75872
4865,6.515297
4866,41.60875
4867,60.46744
4868,68.36641
4869,11.07238
4870,3.453443904
4871,7.80313
4872,2.613920398
4873,63.27923
4874,13.46686
4875,6.775594861
4876,69.70982
4877,66.16845
4878,32.30772134
4879,8.210220142
4880,12.70583343
4881,37.33507
4882,9.417302
4883,65.52483
4884,9.448515
4885,68.31311
4886,68.14401
4887,2.54348
4888,5.436971
4889,36.19603
4890,68.33384
4891,4.529842
4892,69.32327
4893,13.44056701
4894,5.396647294
4895,16.61624
4896,2.43754565
4897,71.95713
4898,60.11026
4899,69.15198
4900,26.54684
4901,5.018901
4902,66.59235
4903,4.61822
4904,10.28653
4905,8.284579203
4906,7.334657
4907,7.847288476
4908,71.32593
4909,5.447689
4910,7.840871292
4911,20.70165955
4912,60.8833
4913,7.732188
4914,1.794202
4915,54.14957
4916,64.49513
4917,61.50384
4918,58.09117
4919,44.49898
4920,32.73358
4921,18.62057
4922,50.56974
4923,2.905283283
4924,56.12834
4925,48.97044
4926,27.98865
4927,3.318059
4928,58.09792
4929,20.43277
4930,22.13831
4931,54.46857
4932,8.596278
4933,3.978662
4934,59.51823
4935,64.37488
4936,56.01076
4937,3.309503
4938,48.84821
4939,63.77246
4940,55.13723
4941,24.94225
4942,61.64252
4943,5.585807
4944,55.54544
4945,2.277916
4946,9.660361769
4947,6.42531
4948,46.28759
4949,64.25103
4950,5.26792
4951,66.63279
4952,61.78014
4953,42.34861
4954,22.98475
4955,2.339183
4956,13.36539
4957,11.81853
4958,66.69393
4959,2.476217
4960,47.56406
4961,9.553290527
4962,68.53196
4963,42.82228
4964,17.78302494
4965,66.39976
4966,55.76068
4967,11.75027
4968,15.16937697
4969,13.75426
4970,9.847563364
4971,6.611955
4972,4.629362
4973,10.89683
4974,69.99569
4975,64.56596
4976,16.7247
4977,9.696166
4978,10.06395
4979,8.701581043
4980,62.36767
4981,14.45990083
4982,1.726822
4983,5.770390256
4984,71.83314
4985,71.30912
4986,37.86885
4987,8.960033031
4988,8.462066
4989,65.4426
4990,55.50904
4991,50.55291
4992,17.5841798
4993,17.68782231
4994,9.213435
4995,1.914386255
4996,51.41852
4997,65.79896
4998,42.94126
4999,51.0221
5000,7.48578642
5001,61.41519
5002,32.97693
5003,44.14411
5004,71.44364
5005,10.35063785
5006,67.3665
5007,52.07089
5008,49.26352
5009,67.98735
5010,58.77685
5011,18.58829
5012,8.659495781
5013,66.60157
5014,52.58546
5015,52.70133
5016,6.275924
5017,51.4383
5018,67.20074
5019,58.52409
5020,37.5005
5021,5.377803
5022,11.34636
5023,7.374499
5024,2.382538
5025,57.49209
5026,68.47904
5027,13.89557
5028,55.97831
5029,6.574699
5030,1.426775
5031,5.397827503
5032,44.81075
5033,7.348682
5034,12.85929
5035,64.54829
5036,4.510318
5037,59.39468
5038,7.439729
5039,71.6524
5040,67.50401
5041,5.414586898
5042,59.61465
5043,71.97435
5044,53.91548
5045,51.11345
5046,58.47534
5047,7.660409
5048,3.896108
5049,54.50776
5050,4.448210386
5051,16.52138638
5052,53.47075
5053,7.022294
5054,61.91778
5055,60.89236
5056,45.80397
5057,3.106980528
5058,12.91213895
5059,3.160399
5060,54.57315
5061,20.35456039
5062,52.55226
5063,66.58209
5064,1.768753
5065,1.757261
5066,16.62593689
5067,59.238
5068,9.563362997
5069,17.32489
5070,69.36684
5071,4.648958177
5072,6.23273
5073,10.76731
5074,69.22974
5075,56.716
5076,10.99225739
5077,7.218752772
5078,57.7475
5079,1.338441957
5080,51.58781
5081,2.728247011
5082,3.105986433
5083,15.06895
5084,61.73523
5085,16.52190477
5086,70.96989
5087,4.770815
5088,14.41788
5089,60.56995
5090,66.32483
5091,63.5224
5092,10.7285
5093,70.69395
5094,54.28949
5095,7.882710227
5096,10.51089
5097,5.560793
5098,1.525343103
5099,66.96136
5100,65.51642
5101,50.89092
5102,65.18501
5103,55.40847
5104,2.698284625
5105,53.27554
5106,1.445148407
5107,61.0763
5108,67.82145
5109,46.86241
5110,6.408823
5111,2.431373
5112,8.661116617
5113,55.15375
5114,3.245848
5115,6.485034974
5116,15.81095
5117,44.52947
5118,7.292787239
5119,66.66853
5120,6.663036
5121,66.47977
5122,6.597395
5123,15.19686
5124,66.85966
5125,3.045064701
5126,6.051428262
5127,17.88002366
5128,9.690818661
5129,2.567035
5130,4.906579535
5131,7.409149
5132,68.37603
5133,54.41975
5134,54.79873
5135,53.40027
5136,66.88716
5137,59.15954
5138,2.416685985
5139,25.26752
5140,2.661961707
5141,14.87120712
5142,50.58579
5143,46.37208
5144,11.76491612
5145,55.92296
5146,6.811138598
5147,6.905862
5148,50.85526
5149,1.268992493
5150,7.364002
5151,3.27379
5152,4.561449
5153,68.41518
5154,6.612935
5155,59.12578
5156,8.574901206
5157,26.15019
5158,6.63265
5159,9.307770559
5160,2.735806
5161,7.178731
5162,5.260793737
5163,67.20585
5164,62.76753
5165,69.97649
5166,30.7698
5167,4.864814
5168,45.33017
5169,60.26386
5170,20.93887792
5171,11.59782994
5172,71.76063
5173,60.11333
5174,5.78844751
5175,2.972634
5176,59.13074
5177,66.31761
5178,69.80788
5179,12.9765
5180,7.35817
5181,58.08656
5182,8.343625652
5183,8.447988841
5184,66.4055
5185,45.34674
5186,63.74924
5187,11.06628519
5188,7.772523197
5189,9.983052758
5190,59.21096
5191,59.59893
5192,54.44532
5193,7.158287
5194,5.14486
5195,1.392421597
5196,59.42279
5197,10.06913982
5198,70.14056
5199,57.92283
5200,15.09343
5201,67.78527
5202,16.6564
5203,16.39747
5204,70.61755
5205,57.17893
5206,63.88777
5207,23.78115
5208,42.19555
5209,70.82444
5210,13.73012915
5211,7.874401
5212,68.51142
5213,7.934658
5214,7.992791229
5215,61.79083
5216,1.813125
5217,2.096411
5218,7.757685471
5219,10.41798
5220,62.5497
5221,8.979360083
5222,2.141515
5223,64.02401
5224,5.110208414
5225,1.740841699
5226,61.24602
5227,1.939549257
5228,16.08842518
5229,64.48925
5230,5.43842
5231,13.66699636
5232,51.91699
5233,59.71984
5234,69.47678
5235,48.90533
5236,13.76871228
5237,8.322733
5238,53.19577
5239,71.24754
5240,9.389007
5241,67.71178
5242,10.28514
5243,42.72759
5244,71.13061
5245,70.25446
