,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3241,0.0,41.0,10630.8,11.86527,11.0,4.0,0.0,162.4526,5561.88036,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3242,3.0,24.0,31003.45,9.234299939,11.0,1.0,0.0,255.133571,2383.673575,3.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3243,2.0,51.0,29567.14,9.93934,12.0,2.0,0.0,172.4567,5534.707356,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3244,0.0,68.0,56074.77,11.44484,13.0,3.0,0.0,194.9768,5214.429658,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
3245,4.0,40.0,25163.01,11.31745,13.0,2.0,1.0,270.1604,2060.344507,2.0,3.0,2.0,6.0,2.0,4.0,4.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3246,0.0,69.0,58722.42,9.914814,10.0,0.0,1.0,212.6228,5002.761216,4.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3247,2.0,82.0,30594.26,8.081619837,11.0,0.0,0.0,187.609354,1848.378413,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3248,2.0,32.0,8916.93,10.84095,15.0,0.0,0.0,255.1555,5033.827918,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3249,2.0,43.0,46515.2,6.029557,10.0,2.0,0.0,129.9915,5771.251702,5.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3250,0.0,45.0,59333.32,12.78434846,5.0,0.0,0.0,129.99153,1523.63262,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3251,2.0,67.0,24326.72,5.585927,15.0,1.0,0.0,262.6106,4943.594438,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3252,0.0,70.0,78356.31,3.338743,14.0,0.0,1.0,204.9634,5588.56191,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3253,3.0,54.0,31324.12,11.21140731,13.0,2.0,1.0,164.978458,1905.350528,3.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3254,0.0,38.0,54832.87,12.79698,12.0,2.0,0.0,149.9707,1958.648355,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3255,3.0,62.0,16570.26,15.60219,13.0,1.0,0.0,182.4833,6058.624431,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3256,2.0,44.0,46676.54,13.43953,13.0,1.0,0.0,152.5104,4828.989251,4.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3257,0.0,54.0,28712.86,10.68579941,13.0,1.0,0.0,92.455141,1372.385193,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3258,0.0,62.0,5875.82,7.912433,11.0,1.0,0.0,157.4836,2142.048492,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3259,1.0,39.0,18234.2,6.499849,12.0,0.0,0.0,167.4564,6014.886274,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3260,1.0,33.0,65187.42,9.826229752,13.0,2.0,0.0,159.965008,1334.403775,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
3261,0.0,57.0,60163.56,10.34133,9.0,0.0,0.0,164.9889,6243.772617,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3262,3.0,46.0,17549.51,6.838437,10.0,1.0,1.0,139.9816,1596.175795,2.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3263,0.0,35.0,11098.51,4.48844021,15.0,2.0,0.0,255.119794,1467.90459,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3264,2.0,40.0,39468.79,10.02758972,11.0,1.0,1.0,197.470195,1698.465833,3.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3265,2.0,83.0,25314.39,8.279719,16.0,0.0,0.0,187.4847,5624.671786,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3266,1.0,57.0,51151.76,15.23668,12.0,3.0,1.0,174.9699,5765.465884,3.0,4.0,4.0,5.0,4.0,6.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3267,3.0,19.0,57992.91,9.819494,19.0,2.0,0.0,235.1591,1325.472004,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3268,0.0,53.0,15125.59,9.129946,8.0,1.0,0.0,222.6281,6857.525674,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3269,2.0,32.0,15841.19,6.942719201,7.0,1.0,1.0,159.979358,2481.385603,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3270,8.0,67.0,24088.27,9.411341,11.0,0.0,0.0,140.0049,6024.530188,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3271,1.0,43.0,17724.54,11.96023,15.0,1.0,1.0,147.4564,991.5989798,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3272,3.0,44.0,13836.46,12.19131,10.0,0.0,0.0,104.9643,1070.918591,3.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3273,2.0,86.0,66115.1,10.24939,15.0,1.0,0.0,277.6513,6366.330959,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3274,1.0,18.0,38028.33,7.823397558,12.0,1.0,1.0,152.466002,1344.718981,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3275,0.0,58.0,12883.78,6.752764,15.0,1.0,0.0,104.9643,5088.824488,4.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3276,3.0,75.0,49737.57,12.54984,11.0,0.0,0.0,162.4676,4946.54616,4.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3277,1.0,35.0,92162.79,12.56509,10.0,0.0,1.0,127.4958,5805.233954,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3278,2.0,34.0,134838.8,6.387828,12.0,0.0,0.0,200.1323,1892.444874,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3279,4.0,28.0,41955.27,12.03070714,9.0,4.0,0.0,137.468388,910.210446,4.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3280,2.0,76.0,32724.83,14.98822,8.0,2.0,2.0,182.4762,5787.413462,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3281,1.0,38.0,85351.21,6.772134,8.0,1.0,2.0,174.9699,6221.262758,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3282,0.0,39.0,16680.61,4.06556,10.0,1.0,1.0,182.4653,518.7305953,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
3283,4.0,30.0,20652.62,10.5114,11.0,2.0,0.0,275.1198,1283.308128,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3284,7.0,83.0,11084.4,5.724732,11.0,0.0,0.0,182.4676,5924.59411,5.0,5.0,5.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
3285,0.0,82.0,78741.23,6.100204,15.0,1.0,1.0,149.9598,6087.145624,4.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
3286,0.0,28.0,951.96,5.896488,9.0,0.0,1.0,182.4833,971.3001605,3.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3287,3.0,20.0,56427.16,2.526424,9.0,3.0,0.0,162.4608,1689.545339,3.0,3.0,2.0,5.0,1.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3288,3.0,21.0,20725.92,6.897314,5.0,1.0,2.0,129.9926,5832.81909,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3289,0.0,84.0,36779.84,10.03056,14.0,1.0,1.0,162.5007,538.9921729,2.0,2.0,2.0,5.0,2.0,5.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3290,10.0,88.0,24372.54,10.84727,9.0,2.0,1.0,124.9781,5394.861435,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3291,0.0,54.0,26728.25,13.3713819,8.0,4.0,1.0,172.456745,1541.269223,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3292,4.0,82.0,13961.97,17.90595,17.0,1.0,0.0,149.9483,863.2029351,4.0,5.0,5.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3293,2.0,86.0,37466.03,10.19121,15.0,2.0,0.0,255.1417,1023.75368,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3294,3.0,68.0,5512.35,8.677024,12.0,0.0,1.0,107.4958,5921.680845,5.0,4.0,5.0,2.0,4.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3295,2.0,62.0,45860.11,10.01552859,13.0,0.0,0.0,192.440432,1729.48154,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3296,0.0,22.0,67252.64,7.576687,14.0,0.0,0.0,277.6375,1417.62647,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3297,1.0,19.0,36574.47,9.897425,19.0,1.0,0.0,192.4885,5045.584915,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3298,4.0,49.0,25371.48,5.448899,13.0,1.0,1.0,212.6228,6836.227251,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3299,4.0,29.0,7458.91,10.58898,9.0,2.0,1.0,220.1615,1378.197785,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3300,6.0,66.0,7266.18,12.87836,19.0,1.0,1.0,164.9889,5977.806518,4.0,3.0,4.0,4.0,1.0,5.0,5.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3301,5.0,44.0,146958.0,14.5306,8.0,0.0,1.0,184.9853,6312.410152,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3302,8.0,44.0,63843.19,10.34966,18.0,1.0,0.0,139.9816,6207.251325,2.0,2.0,3.0,5.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3303,1.0,70.0,38566.88,7.062036,8.0,0.0,0.0,255.1336,2600.878739,4.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3304,0.0,77.0,26011.14,6.464209,13.0,1.0,0.0,222.65,5983.812869,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3305,3.0,37.0,10330.1,6.918984305,9.0,1.0,0.0,159.947583,1427.088655,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3306,1.0,78.0,19826.08,7.61600943,13.0,0.0,0.0,139.981577,644.5909961,4.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3307,1.0,58.0,37869.23,9.39907,9.0,1.0,1.0,107.482,1262.469988,2.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3308,6.0,62.0,29491.37,9.924365,9.0,2.0,0.0,192.4705,602.3082109,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3309,2.0,28.0,10342.14,9.553427818,8.0,1.0,1.0,95.019486,1270.217581,5.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3310,1.0,61.0,10001.35,10.73158,16.0,1.0,0.0,159.9476,6100.656645,3.0,3.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3311,1.0,24.0,20693.63,12.71722,9.0,0.0,0.0,202.4433,6071.169112,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3312,7.0,51.0,110886.7,4.416956,10.0,0.0,0.0,194.9768,755.6830943,4.0,4.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3313,1.0,84.0,20614.28,9.983403111,14.0,0.0,0.0,232.641455,721.8510774,2.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3314,10.0,66.0,7974.41,8.353322,14.0,3.0,1.0,160.0013,5456.214913,5.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3315,1.0,41.0,18247.04,13.14072,12.0,1.0,1.0,179.9656,1203.774277,4.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3316,1.0,72.0,19056.07,8.898543,10.0,0.0,0.0,204.9634,5883.826226,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3317,0.0,76.0,23852.88,10.4737,9.0,2.0,0.0,167.4564,573.5316869,3.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3318,4.0,73.0,31854.01,11.0579,10.0,0.0,1.0,147.4893,5179.444858,6.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3319,1.0,22.0,29749.39,11.91957,13.0,1.0,0.0,255.1555,1802.889936,6.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3320,2.0,39.0,31680.79,11.12098,11.0,1.0,2.0,139.9568,5530.421045,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3321,3.0,37.0,9708.23,11.22367,16.0,0.0,0.0,222.6326,1931.414865,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3322,2.0,62.0,81559.65,13.43642,12.0,0.0,0.0,252.6378,5953.457873,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3323,0.0,54.0,13001.78,9.006661,15.0,1.0,0.0,124.9781,5469.698389,4.0,4.0,4.0,2.0,6.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3324,1.0,63.0,35704.68,12.13201,13.0,1.0,0.0,149.9707,5173.091219,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3325,8.0,24.0,120864.5,11.6124,17.0,0.0,0.0,182.447,5789.828433,5.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3326,1.0,63.0,46959.04,9.642667,15.0,0.0,1.0,162.4538,4506.056002,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3327,0.0,85.0,1563.64,10.18302,9.0,3.0,0.0,215.1591,5910.719593,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3328,0.0,39.0,112803.7,7.577211,17.0,1.0,0.0,172.4624,4723.704977,6.0,5.0,5.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3329,3.0,48.0,12339.69,12.76368534,10.0,0.0,1.0,187.46728,1532.283357,2.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3330,0.0,48.0,63248.45,10.04811,11.0,2.0,0.0,162.497,5655.286153,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3331,7.0,36.0,17563.99,6.408361,9.0,0.0,0.0,94.97283,6234.269377,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
